ts_unix,elapsed_sec,pe1_rss_mb,pe2_rss_mb,pe1_df_role,pe2_df_role,pe1_df_changes,pe2_df_changes,pe1_bum_flags,pe2_bum_flags,pe2_running
1778509660,82969,13.9453,9.86719,NaN,NaN,NaN,NaN,df,df,1
1778509720,83029,13.9453,9.86719,NaN,NaN,NaN,NaN,df,df,1
1778509781,83090,13.9453,10.7812,NaN,NaN,NaN,NaN,df,df,1
1778509841,83150,13.9453,10.7812,NaN,NaN,NaN,NaN,df,df,1
1778509902,83211,13.9453,10.7812,NaN,NaN,NaN,NaN,df,df,1
1778509968,83277,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778510028,83337,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778510088,83397,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778510149,83458,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778510209,83518,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778510269,83578,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778510330,83639,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778510390,83699,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778510450,83759,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778510511,83820,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778510572,83881,13.9453,9.99219,NaN,NaN,NaN,NaN,df,df,1
1778510633,83942,13.9453,9.99219,NaN,NaN,NaN,NaN,df,df,1
1778510693,84002,13.9453,10.4219,NaN,NaN,NaN,NaN,df,df,1
1778510754,84063,13.9453,10.4219,NaN,NaN,NaN,NaN,df,df,1
1778510814,84123,13.9453,10.4219,NaN,NaN,NaN,NaN,df,df,1
1778510875,84184,13.9453,10.4219,NaN,NaN,NaN,NaN,df,df,1
1778510935,84244,13.9453,10.4219,NaN,NaN,NaN,NaN,df,df,1
1778510996,84305,13.9453,10.4219,NaN,NaN,NaN,NaN,df,df,1
1778511056,84365,13.9453,10.4219,NaN,NaN,NaN,NaN,df,df,1
1778511117,84426,13.9453,10.4219,NaN,NaN,NaN,NaN,df,df,1
1778511182,84491,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778511243,84552,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778511303,84612,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778511364,84673,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778511424,84733,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778511484,84793,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778511545,84854,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778511605,84914,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778511665,84974,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778511726,85035,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778511787,85096,13.9453,10.1719,NaN,NaN,NaN,NaN,df,df,1
1778511848,85157,13.9453,10.1719,NaN,NaN,NaN,NaN,df,df,1
1778511908,85217,13.9453,10.1719,NaN,NaN,NaN,NaN,df,df,1
1778511969,85278,13.9453,10.1719,NaN,NaN,NaN,NaN,df,df,1
1778512029,85338,13.9453,10.1719,NaN,NaN,NaN,NaN,df,df,1
1778512090,85399,13.9453,10.1719,NaN,NaN,NaN,NaN,df,df,1
1778512150,85459,13.9453,10.6602,NaN,NaN,NaN,NaN,df,df,1
1778512211,85520,13.9453,10.6602,NaN,NaN,NaN,NaN,df,df,1
1778512271,85580,13.9453,10.6602,NaN,NaN,NaN,NaN,df,df,1
1778512331,85640,13.9453,10.6602,NaN,NaN,NaN,NaN,df,df,1
1778512397,85706,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778512458,85767,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778512518,85827,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778512578,85887,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778512639,85948,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778512699,86008,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778512759,86068,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778512820,86129,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778512880,86189,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778512940,86249,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778513002,86311,13.9453,11.3867,NaN,NaN,NaN,NaN,df,df,1
1778513063,86372,13.9453,11.3867,NaN,NaN,NaN,NaN,df,df,1
