epoch_s,prefix,latency_ms,exit
1789060991.824811840,20.0.0.0/24,13.4,0
1789060991.840751814,3001::/48,13.8,0
1789060992.109052915,20.0.0.0/24,12.5,0
1789060992.123945470,3001::/48,12.8,0
1789060992.390260496,20.0.0.0/24,12.8,0
1789060992.405651337,3001::/48,15.5,0
1789060992.674406769,20.0.0.0/24,12.6,0
1789060992.689957780,3001::/48,15.8,0
1789060992.959564339,20.0.0.0/24,13.3,0
1789060992.975763491,3001::/48,12.6,0
1789060993.243233507,20.0.0.0/24,12.6,0
1789060993.258475786,3001::/48,11.8,0
1789060993.523605336,20.0.0.0/24,11.8,0
1789060993.538047976,3001::/48,11.9,0
1789060993.803441291,20.0.0.0/24,12.6,0
1789060993.818853554,3001::/48,15.5,0
1789060994.088073764,20.0.0.0/24,14.6,0
1789060994.105079114,3001::/48,16.8,0
1789060994.375521084,20.0.0.0/24,12.3,0
1789060994.391047078,3001::/48,11.8,0
1789060994.656319472,20.0.0.0/24,12.3,0
1789060994.671195732,3001::/48,11.8,0
1789060994.936680765,20.0.0.0/24,12.2,0
1789060994.951622623,3001::/48,15.4,0
1789060995.220312789,20.0.0.0/24,13.1,0
1789060995.235510521,3001::/48,13.7,0
1789060995.502869572,20.0.0.0/24,12.2,0
1789060995.517514946,3001::/48,12.0,0
1789060995.783177185,20.0.0.0/24,12.2,0
1789060995.797793636,3001::/48,11.9,0
1789060996.063263246,20.0.0.0/24,22.2,0
1789060996.088445558,3001::/48,27.5,0
1789060996.370059338,20.0.0.0/24,64.7,0
1789060996.437185568,3001::/48,26.0,0
1789060996.716638340,20.0.0.0/24,123.2,0
1789060996.842302811,3001::/48,13.9,0
1789060997.109529725,20.0.0.0/24,828.6,0
1789060997.941069777,3001::/48,17.6,0
1789060998.213005145,20.0.0.0/24,13.8,0
1789060998.229066090,3001::/48,12.7,0
1789060998.494891685,20.0.0.0/24,12.7,0
1789060998.510045400,3001::/48,15.8,0
1789060998.778861646,20.0.0.0/24,12.8,0
1789060998.794081982,3001::/48,16.2,0
1789060999.064422481,20.0.0.0/24,18.9,0
1789060999.085403899,3001::/48,16.2,0
1789060999.355359231,20.0.0.0/24,13.7,0
1789060999.372263931,3001::/48,17.2,0
1789060999.643452561,20.0.0.0/24,13.2,0
1789060999.659083963,3001::/48,12.0,0
1789060999.924479793,20.0.0.0/24,12.4,0
1789060999.939435513,3001::/48,15.7,0
1789061000.209253920,20.0.0.0/24,16.0,0
1789061000.227870865,3001::/48,15.0,0
1789061000.496504698,20.0.0.0/24,12.9,0
1789061000.511841588,3001::/48,17.8,0
1789061000.783072562,20.0.0.0/24,12.9,0
1789061000.798599618,3001::/48,11.9,0
1789061001.063985474,20.0.0.0/24,12.3,0
1789061001.078839050,3001::/48,12.1,0
1789061001.344851685,20.0.0.0/24,16.1,0
1789061001.364038314,3001::/48,16.1,0
1789061001.633402661,20.0.0.0/24,14.5,0
1789061001.650713179,3001::/48,17.4,0
1789061001.922129702,20.0.0.0/24,12.3,0
1789061001.937034424,3001::/48,14.6,0
1789061002.205294637,20.0.0.0/24,12.7,0
1789061002.220666651,3001::/48,14.2,0
1789061002.488658552,20.0.0.0/24,16.2,0
1789061002.507425973,3001::/48,15.3,0
1789061002.776928467,20.0.0.0/24,14.0,0
1789061002.793435611,3001::/48,14.8,0
1789061003.061724858,20.0.0.0/24,11.8,0
1789061003.076138996,3001::/48,11.9,0
1789061003.341459886,20.0.0.0/24,11.9,0
